client_id,Sex,birth_date,district_id
1806,MALE,1975-01-03,5
1807,FEMALE,1958-06-30,47
1808,FEMALE,1960-08-26,47
1809,FEMALE,1954-05-12,24
1810,FEMALE,1942-06-30,41
1811,MALE,1962-03-29,1
1812,MALE,1974-07-17,36
1813,FEMALE,1972-09-28,36
1814,FEMALE,1963-03-12,57
1815,FEMALE,2004-04-24,16
1816,FEMALE,1974-07-24,62
1817,FEMALE,1981-02-06,47
1818,FEMALE,1979-10-02,47
1819,FEMALE,2006-06-20,43
1820,FEMALE,1956-01-20,50
1821,FEMALE,1964-04-24,1
1822,MALE,1949-11-13,71
1823,MALE,2005-10-07,1
1824,MALE,1983-08-03,69
1825,FEMALE,2001-06-24,51
1826,FEMALE,1960-09-12,13
1827,FEMALE,1968-10-16,13
1828,FEMALE,1985-11-14,69
1829,FEMALE,1969-10-16,51
1830,MALE,1975-02-03,33
1831,MALE,1999-10-09,51
1832,MALE,1993-10-01,1
1833,MALE,1989-11-15,30
1834,MALE,1950-02-19,7
1835,MALE,1955-05-11,7
1836,MALE,1971-05-07,36
1837,MALE,1980-01-13,67
1838,MALE,1987-01-27,67
1839,FEMALE,1964-02-18,5
1840,FEMALE,1958-10-28,5
1841,MALE,1980-05-23,67
1842,MALE,1966-09-13,9
1843,MALE,1966-03-25,48
1844,MALE,1949-04-03,74
1845,FEMALE,1941-11-14,74
1846,FEMALE,2003-12-12,48
1847,FEMALE,2006-03-30,52
1848,FEMALE,1951-09-02,6
1849,FEMALE,1949-11-24,57
1850,MALE,1969-09-05,52
1851,FEMALE,2002-11-12,31
1852,MALE,1985-09-05,50
1853,FEMALE,1988-08-18,1
1854,MALE,1959-07-27,70
1856,FEMALE,1995-10-22,54
1857,FEMALE,1987-03-16,54
1860,MALE,1991-12-31,1
1861,MALE,1980-07-15,29
1862,MALE,2004-12-09,50
1863,FEMALE,1975-02-16,54
1864,FEMALE,1971-03-14,22
1865,MALE,1976-08-09,22
1866,MALE,1969-08-11,64
1867,FEMALE,1971-11-24,1
1868,FEMALE,2003-02-16,60
1869,FEMALE,1960-04-14,1
1870,MALE,1958-04-29,1
1871,FEMALE,2007-04-20,1
1872,FEMALE,1990-03-24,52
1873,FEMALE,1991-10-26,52
1874,FEMALE,1969-10-20,1
1875,MALE,1999-10-19,15
1876,MALE,1974-07-01,1
1877,MALE,1984-10-21,47
1878,FEMALE,1986-09-02,47
1879,FEMALE,1971-06-02,21
1880,FEMALE,1997-08-08,1
1881,FEMALE,1957-01-24,72
1882,FEMALE,1959-07-24,72
1883,MALE,1988-12-27,18
1884,FEMALE,2003-03-26,59
1885,MALE,1997-03-07,47
1886,MALE,1943-04-07,34
1887,MALE,1949-07-15,54
1888,FEMALE,1945-11-24,66
1889,FEMALE,1984-09-28,32
1890,FEMALE,1982-10-14,14
1891,FEMALE,1986-05-04,62
1892,FEMALE,1951-03-26,66
1893,MALE,1961-04-11,66
1894,MALE,1975-01-05,1
1895,MALE,1993-01-03,47
1896,FEMALE,2005-02-08,48
1897,MALE,1996-05-07,36
1898,MALE,1984-08-01,73
1899,MALE,1964-07-03,10
1900,FEMALE,1988-11-22,23
1901,MALE,1990-01-07,23
1903,FEMALE,1966-10-30,1
1904,FEMALE,1964-02-22,66
1905,FEMALE,1976-07-18,72
1906,MALE,1945-07-07,63
1907,FEMALE,1955-11-08,75
1908,MALE,1943-01-17,33
1909,FEMALE,1971-05-16,35
1910,FEMALE,1969-11-08,67
1911,MALE,1965-06-21,48
1912,FEMALE,1995-02-26,57
1913,MALE,1991-04-15,69
1914,FEMALE,1969-08-20,39
1915,MALE,1962-09-09,39
1916,MALE,1949-07-19,28
1917,MALE,1996-05-13,69
1919,FEMALE,1972-05-04,30
1920,MALE,1998-08-07,42
1921,FEMALE,1973-12-26,1
1922,MALE,1972-04-03,1
1923,MALE,1985-07-07,1
1924,MALE,1961-05-29,67
1925,MALE,1961-06-23,37
1926,FEMALE,1962-04-08,37
1927,FEMALE,1975-04-26,77
1928,FEMALE,1979-10-14,77
1929,MALE,1982-10-15,65
1930,MALE,1961-04-21,38
1931,FEMALE,1970-01-14,16
1932,MALE,1967-03-21,15
1934,MALE,1961-01-21,70
1935,FEMALE,1956-07-12,68
1936,FEMALE,1982-12-16,15
1937,MALE,1983-03-27,15
1938,FEMALE,1966-11-30,57
1939,FEMALE,1948-08-14,1
1940,FEMALE,1950-03-22,1
1941,FEMALE,1948-09-12,10
1942,FEMALE,1938-05-10,10
1943,MALE,1949-02-11,39
1944,FEMALE,1984-03-22,31
1945,MALE,1977-06-03,54
1946,MALE,1958-07-19,72
1947,FEMALE,2004-02-08,23
1948,MALE,1966-04-19,71
1949,MALE,1965-06-23,71
1950,FEMALE,1952-07-06,26
1951,MALE,1994-04-29,41
1952,MALE,1998-05-09,52
1953,FEMALE,1988-09-22,52
1954,FEMALE,1975-07-28,69
1955,FEMALE,1998-12-28,66
1956,MALE,1952-09-09,1
1957,FEMALE,1995-03-04,63
1958,MALE,2005-01-21,63
1959,FEMALE,1943-12-26,1
1960,MALE,1969-08-23,22
1961,FEMALE,1947-08-04,31
1962,FEMALE,1973-11-18,6
1963,FEMALE,1968-06-12,38
1964,MALE,1954-08-05,17
1965,FEMALE,1962-08-10,75
1966,MALE,1975-09-01,19
1967,MALE,1991-01-15,1
1968,MALE,1983-08-13,1
1969,FEMALE,1953-10-26,53
1970,MALE,1975-01-05,1
1971,FEMALE,1996-05-14,3
1972,MALE,1973-06-29,1
1973,MALE,1958-11-13,60
1974,FEMALE,1941-07-14,10
1975,MALE,1942-11-27,10
1976,FEMALE,1941-10-12,72
1977,MALE,1962-12-25,10
1978,FEMALE,1979-07-22,18
1979,MALE,1953-05-19,51
1980,FEMALE,1982-04-30,77
1981,FEMALE,1997-11-22,19
1982,FEMALE,2000-07-08,53
1983,MALE,2009-04-05,53
1984,MALE,1949-08-29,1
1985,MALE,1960-12-13,6
1986,MALE,1969-10-13,6
1988,FEMALE,1975-05-04,13
1989,MALE,1966-03-13,50
1990,MALE,1966-11-25,50
1991,MALE,1941-11-09,64
1993,MALE,1998-06-21,1
1994,FEMALE,1994-09-06,1
1995,FEMALE,1968-06-10,50
1996,FEMALE,1960-03-20,1
1997,MALE,2005-01-09,1
1998,MALE,2006-02-15,40
1999,FEMALE,2009-04-10,74
2000,MALE,1969-07-09,39
2001,MALE,2004-10-05,34
2002,FEMALE,1946-01-26,70
2003,MALE,1944-06-15,70
2004,MALE,2001-04-03,1
2005,MALE,2002-10-03,30
2006,FEMALE,1989-10-22,41
2007,MALE,1981-09-13,41
2008,MALE,1963-06-07,47
2009,FEMALE,1959-01-16,12
2010,FEMALE,1975-08-12,37
2011,FEMALE,1953-01-18,46
2012,MALE,1946-06-27,46
2013,FEMALE,1967-09-10,1
2015,MALE,1996-01-15,1
2016,MALE,1957-10-09,55
2017,MALE,1958-03-23,55
2018,MALE,1972-10-25,56
2019,FEMALE,1955-09-28,73
2020,FEMALE,1953-02-20,73
2021,FEMALE,1942-12-08,67
2022,FEMALE,1962-11-12,56
2023,FEMALE,1958-11-02,56
2024,MALE,1957-04-15,62
2025,MALE,1964-12-31,39
2026,MALE,1962-02-03,39
2027,FEMALE,1953-01-22,12
2028,MALE,1951-12-17,12
2029,MALE,1950-11-19,5
2030,FEMALE,2007-10-04,5
2031,MALE,1949-12-15,54
2032,MALE,1966-03-21,1
2033,FEMALE,1964-09-02,1
2034,FEMALE,1949-06-12,13
2035,MALE,1955-09-27,13
2037,FEMALE,1975-10-26,69
2038,MALE,2007-05-29,1
2039,FEMALE,1996-03-20,68
2040,MALE,1967-08-07,59
2041,MALE,1979-08-11,68
2042,FEMALE,2005-07-04,49
2043,MALE,1981-11-15,77
2044,FEMALE,1988-11-18,32
2045,FEMALE,1979-08-22,28
2046,FEMALE,1979-10-26,28
2047,MALE,1970-09-25,11
2048,MALE,1955-08-03,23
2049,FEMALE,1950-02-20,70
2050,MALE,1959-07-23,70
2051,MALE,1946-02-07,74
2052,MALE,1937-05-19,74
2053,MALE,1941-02-07,16
2054,FEMALE,1971-12-06,48
2055,MALE,2003-10-31,56
2056,MALE,2001-12-09,1
2057,FEMALE,2003-03-02,6
2058,FEMALE,1994-03-02,76
2059,FEMALE,1995-06-30,43
2060,FEMALE,1998-08-04,43
2061,MALE,1976-07-27,63
2062,FEMALE,1981-07-22,63
2063,FEMALE,1977-11-26,68
2064,FEMALE,1949-07-30,53
2065,FEMALE,2001-08-20,64
2066,MALE,1995-10-27,1
2067,FEMALE,2002-10-20,56
2068,FEMALE,1957-07-24,72
2069,MALE,1950-03-01,70
2070,MALE,1999-09-23,70
2071,MALE,1996-12-19,1
2072,MALE,1971-04-09,75
2073,FEMALE,1979-02-08,22
2074,FEMALE,1988-11-16,24
2075,MALE,1945-01-29,74
2076,MALE,1984-04-07,63
2077,MALE,1957-05-01,44
2078,MALE,2005-10-03,10
2079,MALE,1952-07-29,72
2080,FEMALE,1986-12-26,60
2081,FEMALE,2000-01-06,46
2082,FEMALE,1956-02-04,67
2083,FEMALE,1966-03-12,71
2084,FEMALE,1956-04-16,1
2085,FEMALE,1951-11-28,1
2086,MALE,1981-12-29,35
2087,MALE,2000-09-29,68
2088,FEMALE,1975-10-26,32
2089,MALE,1994-08-09,70
2090,MALE,1993-10-07,70
2091,MALE,1955-03-17,48
2092,MALE,1968-03-21,72
2093,FEMALE,1993-06-24,48
2094,FEMALE,2002-11-06,48
2095,FEMALE,1997-04-30,9
2096,FEMALE,2001-11-06,74
2097,MALE,1959-11-11,53
2098,FEMALE,1966-07-28,53
2099,FEMALE,1941-01-16,1
2100,MALE,1958-11-29,33
2101,FEMALE,1958-06-24,33
2102,MALE,1964-05-27,51
2103,FEMALE,1971-04-04,18
2104,FEMALE,1971-01-08,37
2105,FEMALE,1974-09-18,42
2106,MALE,1948-05-21,74
2107,FEMALE,1946-04-18,74
2108,MALE,1972-06-21,77
2109,FEMALE,1977-07-14,15
2110,MALE,1995-01-03,3
2111,MALE,1951-07-29,57
2112,MALE,1950-09-15,21
2113,FEMALE,1960-04-04,68
2114,MALE,1941-08-21,51
2115,MALE,1941-05-01,51
2116,FEMALE,1953-06-14,76
2117,FEMALE,1968-02-28,53
2118,FEMALE,1993-11-12,1
2119,FEMALE,1987-07-18,30
2121,MALE,2002-09-25,64
2122,MALE,1997-09-17,1
2123,MALE,2005-05-17,53
2124,FEMALE,1976-03-14,68
2125,FEMALE,1998-04-12,71
2126,FEMALE,2002-05-28,52
2128,MALE,1982-10-13,38
2129,MALE,1985-12-07,75
2130,MALE,1972-12-29,21
2131,MALE,2002-04-11,39
2132,FEMALE,1992-02-06,39
2133,FEMALE,1949-01-28,53
2134,FEMALE,1940-12-14,53
2135,FEMALE,1967-10-08,24
2136,FEMALE,1967-09-24,28
2137,MALE,1990-01-09,73
2138,MALE,2003-12-19,68
2139,FEMALE,1959-05-06,18
2140,FEMALE,1949-10-18,18
2141,FEMALE,1974-09-06,28
2142,FEMALE,1969-02-20,21
2143,FEMALE,1971-11-12,21
2144,FEMALE,1987-03-28,15
2145,FEMALE,1996-02-24,39
2146,FEMALE,1996-01-04,65
2147,FEMALE,1990-10-14,69
2148,FEMALE,1980-09-20,31
2149,MALE,1950-06-09,33
2150,MALE,1964-04-17,61
2151,FEMALE,1973-03-02,61
2152,MALE,1956-11-07,17
2153,FEMALE,1976-07-16,36
2154,FEMALE,1985-01-28,60
2155,FEMALE,1981-06-10,15
2156,MALE,1994-02-27,33
2157,MALE,1968-11-17,11
2158,FEMALE,2004-05-06,10
2159,MALE,1957-03-23,74
2160,MALE,1968-05-31,70
2161,FEMALE,1947-05-06,1
2162,FEMALE,1936-09-12,1
2163,FEMALE,1941-04-08,52
2164,MALE,1964-10-29,47
2165,FEMALE,1972-05-02,47
2166,FEMALE,1974-09-22,30
2167,MALE,2004-12-13,1
2168,FEMALE,1990-09-12,46
2169,MALE,1994-01-01,46
2170,FEMALE,1965-04-30,70
2171,FEMALE,1981-11-28,1
2172,MALE,1956-10-21,7
2173,MALE,1979-02-17,56
2174,FEMALE,1979-10-08,74
2175,MALE,1969-03-03,53
2176,FEMALE,1969-07-16,18
2177,FEMALE,1969-07-30,24
2178,MALE,1962-08-09,46
2179,MALE,1966-12-27,9
2180,MALE,1999-12-17,51
2181,FEMALE,1991-07-22,46
2182,MALE,1957-02-01,75
2183,MALE,1954-08-21,75
2184,MALE,1993-07-07,24
2185,FEMALE,1984-08-20,20
2186,FEMALE,1969-09-26,48
2187,FEMALE,1956-03-12,40
2188,MALE,1952-10-25,40
2189,MALE,1990-01-15,21
2190,FEMALE,1997-10-22,28
2191,FEMALE,2006-10-04,28
2192,FEMALE,1983-06-12,1
2193,FEMALE,1975-07-26,1
2194,FEMALE,1988-10-22,50
2195,MALE,1969-11-13,68
2196,FEMALE,1982-04-16,31
2197,FEMALE,1990-02-10,47
2198,FEMALE,1947-04-22,17
2199,MALE,1934-12-09,17
2200,MALE,1976-07-31,66
2201,MALE,1952-02-23,44
2202,MALE,1955-10-17,44
2203,MALE,1962-10-01,10
2204,MALE,1973-10-19,54
2205,FEMALE,1975-12-12,55
2206,FEMALE,1991-08-04,10
2207,MALE,1988-04-17,70
2208,MALE,1982-01-09,70
2209,MALE,1954-08-13,30
2210,MALE,1956-04-23,30
2211,FEMALE,1947-04-24,3
2212,MALE,1995-05-27,52
2213,MALE,1991-11-07,3
2214,MALE,1969-11-07,5
2215,MALE,1948-01-29,10
2216,FEMALE,1999-09-04,1
2217,FEMALE,1997-02-20,1
2218,FEMALE,1991-11-08,43
2219,FEMALE,1992-01-28,43
2220,MALE,1979-04-17,20
2221,MALE,1968-03-15,20
2222,MALE,1961-10-03,1
2223,FEMALE,1970-07-24,70
2224,FEMALE,1955-10-04,54
2225,FEMALE,1988-01-06,4
2226,MALE,1991-12-09,74
2227,MALE,1998-07-25,42
2228,FEMALE,1967-05-20,43
2229,MALE,1967-09-07,68
2230,MALE,1992-05-31,5
2231,MALE,1998-12-13,21
2232,MALE,1990-05-27,36
2233,FEMALE,1992-02-24,36
2235,FEMALE,1967-06-20,14
2236,MALE,2005-08-27,44
2237,MALE,1981-10-03,47
2238,MALE,1981-04-19,47
2239,MALE,2003-03-09,6
2240,FEMALE,1959-05-12,47
2241,FEMALE,1949-12-30,47
2242,MALE,2003-08-05,1
2243,FEMALE,2003-07-04,1
2246,MALE,1980-10-01,55
2247,MALE,2005-03-13,35
2248,FEMALE,1998-10-24,7
2249,MALE,1973-02-07,32
2250,FEMALE,1966-02-08,34
2251,MALE,1998-12-13,26
2252,MALE,1988-11-15,37
2253,MALE,1984-11-09,37
2254,MALE,1955-02-09,72
2255,FEMALE,1950-10-24,50
2256,MALE,1997-06-05,70
2257,MALE,2006-10-31,62
2258,MALE,2002-11-03,62
2259,FEMALE,1977-03-02,19
2260,FEMALE,1989-06-22,62
2261,MALE,1979-11-13,62
2263,MALE,1957-08-17,1
2264,FEMALE,1966-05-08,4
2265,FEMALE,2000-09-18,52
2266,MALE,1962-01-23,16
2267,FEMALE,1993-06-10,1
2268,FEMALE,1961-12-26,10
2269,FEMALE,1991-01-10,48
2270,MALE,1987-06-21,61
2271,MALE,1987-11-07,61
2274,FEMALE,1987-10-14,9
2275,FEMALE,1992-09-24,9
2276,MALE,1959-06-27,44
2277,MALE,2002-03-25,1
2278,MALE,1944-07-01,76
2279,FEMALE,1976-11-06,52
2280,FEMALE,2001-06-24,10
2281,FEMALE,2005-08-06,76
2282,MALE,1996-03-11,60
2283,MALE,1984-08-09,1
2286,FEMALE,1994-01-26,54
2287,MALE,2002-10-21,47
2288,MALE,1984-10-23,32
2289,MALE,1977-08-21,32
2290,FEMALE,1981-07-30,31
2291,MALE,1980-09-19,6
2292,FEMALE,1944-11-10,59
2293,FEMALE,1992-11-22,1
2294,MALE,1980-02-27,32
2295,FEMALE,1966-04-28,22
2296,MALE,1965-06-13,22
2297,FEMALE,1988-01-18,48
2298,MALE,1996-07-15,48
2299,FEMALE,1967-04-20,6
2300,MALE,1988-09-07,35
2301,MALE,1983-12-19,35
2302,FEMALE,1980-01-26,74
2303,MALE,1966-06-01,61
2304,MALE,1962-02-11,61
2305,FEMALE,1976-08-10,70
2306,MALE,1966-08-21,70
2307,FEMALE,1946-09-06,26
2308,MALE,2001-12-31,27
2309,MALE,2003-07-13,15
2310,MALE,1962-07-23,40
2311,MALE,1962-12-01,40
2312,MALE,2002-04-15,11
2313,MALE,2003-10-29,70
2314,FEMALE,1987-02-16,34
2315,FEMALE,1986-10-08,34
2316,MALE,1993-03-25,1
2317,FEMALE,1999-02-22,1
2318,MALE,1950-11-19,20
2319,FEMALE,1997-07-16,40
2320,MALE,1974-05-23,60
2321,FEMALE,1995-03-12,68
2322,MALE,1951-06-11,15
2323,MALE,1969-08-29,48
2324,FEMALE,2001-07-16,27
2325,MALE,1982-04-03,2
2326,FEMALE,1973-02-14,72
2327,MALE,1942-10-27,73
2328,FEMALE,1991-10-02,24
2329,FEMALE,1996-01-02,18
2330,MALE,1976-01-17,40
2331,MALE,1984-07-31,42
2332,FEMALE,1977-02-22,60
2333,FEMALE,1972-10-12,60
2335,FEMALE,1961-05-28,66
2336,MALE,1945-07-17,12
2337,MALE,1944-06-09,12
2338,MALE,1984-09-25,58
2339,FEMALE,1979-12-06,58
2340,FEMALE,1976-05-02,42
2341,MALE,1974-09-13,42
2342,FEMALE,1971-12-18,70
2343,FEMALE,1982-03-18,1
2344,MALE,1951-06-27,3
2345,MALE,1965-07-19,33
2346,MALE,1974-12-25,33
2347,MALE,1971-02-17,35
2348,FEMALE,1956-04-24,35
2349,FEMALE,1995-09-10,46
2350,MALE,1990-06-09,46
2351,MALE,1988-04-17,38
2352,MALE,2004-11-29,70
2353,MALE,1956-11-17,4
2354,MALE,1990-12-21,1
2355,FEMALE,1975-08-30,6
2356,FEMALE,1953-07-10,52
2357,FEMALE,1964-03-10,52
2358,FEMALE,1973-12-16,74
2359,MALE,1976-07-01,74
2361,FEMALE,1991-09-24,9
2362,FEMALE,2001-11-02,9
2363,FEMALE,1970-06-18,43
2364,FEMALE,1998-06-26,56
2365,FEMALE,1980-08-26,46
2366,MALE,1953-01-01,35
2367,MALE,1958-06-05,35
2368,FEMALE,1971-02-22,64
2369,MALE,1963-12-19,64
2370,MALE,1983-10-21,41
2371,MALE,1983-04-07,70
2372,MALE,1998-06-09,23
2373,MALE,1977-01-19,15
2374,MALE,1991-07-27,9
2375,MALE,1992-09-25,72
2376,MALE,1987-08-19,72
2377,MALE,1973-11-17,49
2378,MALE,1980-05-13,63
2379,MALE,1991-08-19,33
2380,MALE,1950-08-17,40
2381,MALE,1958-12-11,40
2382,MALE,1954-12-25,62
2383,MALE,1974-03-01,31
2384,MALE,1969-12-17,31
2385,MALE,1956-05-05,13
2386,FEMALE,1961-05-10,13
2387,FEMALE,1972-09-16,77
2388,MALE,1994-07-29,42
2389,FEMALE,1947-07-20,25
2390,MALE,1961-05-13,57
2391,FEMALE,1965-01-24,1
2392,MALE,1978-05-21,26
2393,MALE,2003-10-23,16
2394,FEMALE,1985-06-04,5
2395,MALE,1976-03-11,8
2396,MALE,1976-10-29,41
2397,FEMALE,1941-07-14,46
2398,MALE,1982-10-25,71
2399,FEMALE,1970-07-02,42
2400,FEMALE,1982-04-10,19
2401,FEMALE,1975-03-26,26
2402,FEMALE,1971-10-26,41
2403,MALE,1990-03-25,1
2404,MALE,2004-09-05,27
2405,MALE,1998-08-21,27
2406,FEMALE,1983-12-06,49
2407,MALE,1998-08-27,51
2408,FEMALE,1967-06-28,6
2409,MALE,1987-05-27,54
2410,FEMALE,2000-04-08,73
2411,MALE,1991-08-17,73
2412,FEMALE,2003-10-26,20
2413,MALE,1984-08-09,46
2414,MALE,1977-09-13,54
2415,FEMALE,1980-04-24,54
2416,MALE,1982-02-23,72
2417,MALE,1965-08-21,48
2418,MALE,1981-02-27,1
2419,MALE,1981-08-23,1
2420,FEMALE,1999-08-06,48
2421,FEMALE,1993-11-10,48
2422,MALE,2003-08-09,68
2423,MALE,1980-07-09,42
2424,FEMALE,1943-11-10,54
2425,FEMALE,2004-09-18,6
2426,MALE,1950-06-09,74
2427,FEMALE,1962-01-30,74
2428,MALE,1973-08-27,1
2429,FEMALE,1996-11-22,70
2430,FEMALE,1960-10-28,5
2431,FEMALE,1989-10-10,75
2432,FEMALE,1951-05-08,27
2433,MALE,1987-06-19,32
2434,FEMALE,1972-07-24,42
2435,FEMALE,1970-12-18,16
2436,FEMALE,1961-10-06,25
2437,MALE,1959-12-27,45
2438,MALE,1973-11-19,52
2439,FEMALE,1967-11-26,52
2440,MALE,1958-09-09,17
2441,FEMALE,1951-10-06,1
2442,FEMALE,1954-09-08,1
2443,MALE,1972-05-23,75
2444,FEMALE,1957-08-26,4
2445,FEMALE,1992-02-26,54
2447,MALE,1995-10-07,68
2448,MALE,1998-09-01,68
2449,FEMALE,1990-12-28,1
2450,MALE,2002-07-17,54
2451,FEMALE,1962-12-06,42
2452,MALE,1979-08-07,64
2453,MALE,1947-01-13,13
2454,FEMALE,1967-11-04,69
2455,FEMALE,1942-11-04,72
2456,FEMALE,1951-02-04,72
2457,MALE,1963-08-17,68
2458,MALE,1959-10-09,68
2459,FEMALE,2001-09-22,20
2460,MALE,1990-03-05,19
2461,FEMALE,1990-04-02,64
2462,FEMALE,1957-06-06,19
2463,MALE,1967-12-17,7
2464,MALE,1968-09-01,30
2465,MALE,1996-10-17,51
2467,FEMALE,1973-07-16,36
2468,FEMALE,1988-03-18,71
2469,FEMALE,1984-11-10,54
2470,FEMALE,1966-06-14,53
2471,MALE,1969-03-05,53
2472,MALE,2003-05-29,70
2473,MALE,2003-12-17,20
2474,FEMALE,1980-04-06,42
2475,FEMALE,2009-04-02,44
2476,FEMALE,1984-04-16,75
2477,FEMALE,1975-06-14,75
2478,FEMALE,1967-07-24,48
2479,MALE,1986-05-31,31
2480,FEMALE,2004-02-08,46
2481,FEMALE,1971-06-22,6
2482,MALE,1948-01-07,34
2483,FEMALE,1957-03-02,34
2484,MALE,1992-12-21,68
2485,MALE,1956-05-15,20
2486,MALE,1988-12-05,76
2487,MALE,1994-11-25,67
2488,FEMALE,2007-11-22,9
2489,FEMALE,2002-03-28,64
2490,FEMALE,1988-05-26,61
2491,FEMALE,1966-05-20,5
2492,MALE,1966-12-13,5
2493,MALE,1985-10-09,1
2494,FEMALE,1994-01-06,37
2495,FEMALE,1967-02-14,58
2496,MALE,1995-07-07,1
2497,FEMALE,1989-06-06,34
2498,FEMALE,2003-03-12,37
2499,FEMALE,1967-08-04,13
2500,FEMALE,1973-10-20,24
2501,FEMALE,1968-02-04,70
2502,MALE,1962-05-13,1
2503,MALE,2004-11-23,54
2504,MALE,1973-01-09,61
2505,FEMALE,1987-06-30,25
2506,MALE,1999-09-27,76
2507,FEMALE,1979-10-26,37
2508,MALE,1992-10-07,72
2509,FEMALE,1994-02-06,72
2510,FEMALE,1986-08-10,72
2511,MALE,2002-05-27,35
2512,MALE,1997-07-27,35
2513,FEMALE,1964-05-08,41
2514,MALE,1980-02-11,59
2515,MALE,1981-06-03,12
2516,MALE,1969-03-05,33
2517,MALE,1947-09-09,18
2518,MALE,1948-07-07,18
2519,FEMALE,1997-10-06,29
2520,FEMALE,1967-07-30,62
2521,FEMALE,1974-05-30,55
2522,FEMALE,1960-09-08,74
2523,FEMALE,1965-02-02,74
2524,MALE,1982-07-31,36
2525,FEMALE,1979-09-10,36
2526,FEMALE,1987-07-26,1
2527,MALE,1974-10-01,44
2528,FEMALE,2000-02-16,25
2529,FEMALE,1962-06-22,70
2530,MALE,1973-02-11,8
2531,FEMALE,1981-03-24,5
2532,MALE,1960-05-09,29
2533,MALE,1956-09-17,40
2534,FEMALE,1966-01-10,1
2535,FEMALE,1968-01-10,1
2536,FEMALE,1984-10-22,64
2537,FEMALE,1980-10-10,73
2538,MALE,2003-02-23,56
2539,MALE,1999-03-21,32
2540,FEMALE,2004-06-26,46
2542,MALE,1967-12-19,3
2543,MALE,1979-10-27,3
2545,FEMALE,1980-11-28,9
2546,MALE,1989-02-03,41
2547,MALE,1980-12-29,48
2548,FEMALE,1976-10-06,48
2549,MALE,1950-07-05,70
2550,FEMALE,2003-12-12,1
2551,MALE,1966-10-11,70
2552,FEMALE,1991-03-24,74
2553,FEMALE,1999-11-24,34
2554,FEMALE,1964-09-20,64
2555,MALE,1986-09-23,42
2556,FEMALE,1978-04-10,44
2557,FEMALE,1980-02-18,7
2558,FEMALE,1982-01-18,30
2559,MALE,1992-05-31,8
2560,FEMALE,2001-08-20,70
2561,FEMALE,1968-07-26,48
2562,MALE,1975-11-01,42
2563,FEMALE,1994-09-08,74
2565,FEMALE,1969-05-22,64
2566,MALE,1990-05-25,29
2567,FEMALE,1966-05-30,64
2568,MALE,1965-08-11,64
2569,MALE,1971-04-01,69
2570,MALE,1974-08-19,69
2571,MALE,2006-06-25,43
2572,FEMALE,1976-10-08,1
2573,FEMALE,1992-05-10,1
2574,FEMALE,1959-06-22,29
2576,FEMALE,2006-07-16,46
2577,MALE,1941-01-07,70
2578,FEMALE,1977-07-08,76
2579,FEMALE,1962-03-02,11
2580,MALE,1958-03-07,11
2581,MALE,1981-01-19,52
2582,MALE,1961-12-15,51
2583,MALE,1960-06-17,75
2584,MALE,1972-02-15,4
2585,FEMALE,1998-10-28,75
2586,FEMALE,1989-05-14,8
2587,MALE,2000-03-03,8
2588,MALE,1981-05-19,33
2589,MALE,1986-02-17,21
2590,MALE,1991-12-19,42
2591,MALE,1983-02-27,42
2592,MALE,2007-10-31,1
2593,FEMALE,2000-06-10,1
2594,MALE,1986-07-31,55
2596,FEMALE,1984-10-08,31
2597,FEMALE,1996-10-06,28
2598,MALE,1988-10-25,28
2599,MALE,1969-01-09,1
2600,MALE,1950-06-17,7
2601,MALE,1984-07-25,37
2602,FEMALE,1993-10-20,37
2603,MALE,2000-01-03,38
2604,MALE,1949-07-11,22
2605,MALE,1952-06-17,22
2606,FEMALE,1966-01-04,31
2607,MALE,1966-03-27,63
2608,MALE,1970-11-15,58
2609,MALE,2000-05-09,1
2610,MALE,2007-07-03,1
2611,MALE,1961-11-09,77
2612,MALE,1998-02-03,38
2613,FEMALE,2000-10-26,1
2614,FEMALE,1969-03-14,72
2615,FEMALE,1972-10-26,64
2616,MALE,1993-07-07,50
2617,FEMALE,1989-08-26,50
2618,FEMALE,1965-08-14,17
2619,MALE,1996-09-09,63
2620,FEMALE,1991-07-18,63
2621,MALE,1979-05-09,51
2622,MALE,1996-06-07,71
2623,FEMALE,1992-09-16,16
2625,MALE,1995-10-07,57
2626,FEMALE,1963-02-14,1
2628,MALE,1959-01-05,1
2629,MALE,1954-12-03,1
2630,FEMALE,1964-10-20,64
2631,MALE,1993-05-21,18
2632,MALE,1990-04-25,18
2633,FEMALE,1994-09-12,1
2635,FEMALE,1994-02-10,67
2636,FEMALE,1941-10-24,28
2637,FEMALE,1958-06-06,64
2638,MALE,1965-01-07,1
2639,FEMALE,1977-05-04,45
2640,MALE,1974-01-29,45
2642,FEMALE,1996-09-04,22
2643,MALE,1973-03-07,54
2644,MALE,1991-05-23,6
2645,FEMALE,1943-04-22,67
2646,MALE,1964-08-07,63
2647,FEMALE,1963-03-26,9
2648,FEMALE,1961-12-10,9
2650,MALE,1998-03-05,75
2651,MALE,1997-01-27,75
2652,MALE,1976-07-09,41
2653,MALE,1973-01-25,1
2654,FEMALE,1966-12-08,59
2655,FEMALE,1986-08-12,44
2656,MALE,1978-09-15,54
2657,MALE,1971-07-09,73
2658,MALE,1956-01-21,11
2659,FEMALE,1964-05-24,46
2661,MALE,1988-12-17,1
2662,MALE,2001-08-29,1
2663,MALE,1999-10-01,8
